age,gender,driving_experience,vehicle_age,vehicle_type,annual_mileage,credit_score,previous_claims,traffic_violations,coverage_type,deductible,claim_filed,premium
57,Male,49,11,Truck,20611,441,0,0,Standard,2000,1,1971.8943215999172
38,Female,17,0,Truck,9490,472,0,0,Standard,2000,0,1859.7598364874225
68,Female,3,19,Sports Car,22236,746,0,0,Basic,1000,0,2757.4295238156615
55,Male,8,15,Truck,11377,418,0,0,Basic,2000,0,1760.719866655737
37,Female,6,11,SUV,14903,310,0,1,Premium,500,1,2299.5696261428307
74,Male,49,8,Sports Car,19567,603,0,0,Basic,1000,0,2662.0880204157934
46,Male,7,12,SUV,27885,453,0,0,Basic,500,0,2864.157456933899
68,Female,42,16,Truck,29498,622,0,0,Basic,500,0,2559.5303607065703
21,Female,6,16,SUV,20788,836,1,0,Standard,1000,0,2465.613442394098
72,Male,40,3,Sports Car,29812,744,0,0,Basic,500,1,2800.6791781590105
24,Male,39,13,Sports Car,22440,641,0,0,Basic,500,0,2686.6030113177194
45,Male,2,18,Truck,7260,520,0,0,Basic,500,0,1696.0559494014203
45,Female,16,6,Truck,22292,409,1,0,Basic,5000,1,2500.2718694722244
21,Male,1,2,SUV,21833,709,1,0,Standard,500,0,2403.3992293463666
39,Male,14,0,Truck,21952,717,1,0,Standard,500,0,2022.5516185306374
29,Male,45,11,SUV,8498,804,1,0,Premium,1000,1,1984.5926873895853
62,Female,28,14,Hatchback,18961,339,0,0,Basic,2000,0,2285.871664695036
20,Male,49,10,Truck,15518,808,0,0,Basic,1000,0,1781.8208707883623
39,Female,47,9,Sedan,17501,758,1,0,Basic,5000,0,2091.282094579956
61,Female,21,1,Truck,27254,562,0,1,Basic,1000,0,2890.156051839678
19,Male,3,3,Sports Car,6308,417,0,0,Standard,1000,0,1795.1268122849897
41,Female,5,16,Hatchback,20902,749,0,0,Premium,2000,0,2594.5698458809147
51,Male,37,16,Truck,5717,713,0,0,Basic,1000,0,1429.2862772992114
44,Female,25,7,Sedan,8345,825,1,0,Basic,500,0,1689.722690172263
72,Female,10,13,SUV,20370,760,0,0,Basic,1000,1,2598.260850782306
58,Male,25,3,SUV,28598,417,0,0,Premium,5000,0,3000.070263425076
18,Male,16,5,Truck,29066,516,1,1,Standard,2000,1,3468.442815384516
25,Male,23,18,Truck,18953,376,0,0,Premium,500,0,2671.7607417271506
40,Female,27,3,SUV,24102,720,1,1,Standard,500,0,3027.820333030706
55,Female,34,2,Sports Car,14095,471,1,0,Standard,2000,1,2703.8960318915233
23,Male,30,19,Sports Car,14642,689,0,0,Basic,500,1,2198.4805500268317
39,Male,12,5,Sedan,22839,325,1,0,Premium,1000,0,2569.591417502905
42,Female,34,6,Sedan,28681,427,0,0,Standard,500,1,2896.090596660036
35,Female,15,13,SUV,12035,673,0,0,Standard,500,0,1595.952296784142
34,Female,14,11,Sedan,25614,323,0,1,Basic,2000,0,2700.6563596233023
78,Male,42,15,Sedan,5531,769,0,0,Basic,2000,0,849.594771922843
29,Female,17,19,Sedan,7267,722,0,0,Basic,1000,0,1154.7043063205463
23,Male,46,7,Hatchback,21716,476,1,0,Basic,500,1,2585.6695069968823
43,Female,36,1,Sedan,26633,837,0,1,Premium,2000,1,2598.9938410001487
44,Female,47,12,Sedan,28583,565,0,0,Standard,1000,1,2930.6711722434025
25,Male,47,7,Sedan,27105,569,0,0,Standard,1000,0,2670.713286246027
36,Male,48,19,SUV,21130,628,0,0,Standard,1000,0,2145.498727661908
77,Male,40,15,SUV,18736,754,0,0,Standard,1000,0,2028.930827514853
59,Female,26,3,Sedan,14513,594,1,1,Basic,1000,0,2244.9338238560013
18,Female,34,15,Sports Car,18815,421,0,1,Basic,2000,1,3277.5624519397365
74,Female,44,19,Truck,29396,458,0,1,Premium,2000,1,2843.999754522353
46,Male,34,5,SUV,29312,477,0,0,Basic,1000,0,3042.856673266192
62,Female,27,3,Sports Car,17244,627,1,0,Standard,500,0,2515.566178248671
66,Male,38,15,SUV,14900,606,1,0,Standard,500,0,2274.0875399600523
52,Male,37,12,Sedan,27884,388,0,0,Standard,1000,1,2499.2331121435113
57,Male,8,4,Truck,16718,337,1,0,Premium,2000,1,2228.7253388042786
31,Female,11,14,Truck,21784,645,0,0,Basic,500,0,2179.7989035008286
52,Female,14,7,Sports Car,28423,551,0,0,Standard,500,1,3087.356843606285
65,Male,20,6,SUV,16822,448,0,0,Standard,1000,0,2475.8255133811663
62,Female,34,13,Hatchback,16229,315,0,0,Premium,500,0,2216.885284248793
37,Male,41,6,SUV,8991,666,0,1,Premium,2000,0,1800.221362710477
73,Male,32,6,Sedan,22441,417,0,0,Basic,1000,0,2389.0452406447284
66,Female,18,17,SUV,12933,616,0,0,Basic,500,0,1819.7677217532473
30,Male,22,9,Sports Car,19583,587,0,0,Premium,1000,1,2942.9235271889966
78,Male,12,17,Truck,24377,650,0,0,Basic,2000,0,2332.475076923531
55,Female,43,13,SUV,13233,596,0,0,Basic,5000,0,2475.85430483753
66,Male,0,9,Sedan,18088,493,0,0,Standard,2000,0,1965.2263325968345
63,Male,28,6,Sports Car,21410,691,0,1,Standard,500,1,2432.829681735753
66,Male,23,6,Hatchback,24917,742,0,1,Standard,500,0,2335.037592462416
79,Male,15,6,Sedan,7618,580,0,0,Standard,1000,0,1645.5655959994274
25,Male,24,4,Truck,14362,600,0,0,Standard,1000,1,1701.85679717263
60,Male,22,0,SUV,11639,725,0,0,Standard,500,0,2086.163429132523
37,Male,27,13,Truck,28013,549,0,0,Premium,5000,1,2767.8886871103127
77,Female,46,17,SUV,29011,814,0,0,Basic,2000,1,2704.5359312694322
50,Female,15,12,SUV,12042,705,1,0,Basic,1000,0,1891.6929467942723
43,Male,42,7,Sports Car,16391,543,0,0,Basic,500,1,2590.3397388214694
56,Male,37,7,Hatchback,7018,666,0,0,Premium,500,0,1379.6583911889231
38,Female,10,9,SUV,17952,419,0,0,Basic,1000,1,2368.685170312355
70,Female,2,16,SUV,21240,739,0,0,Standard,2000,1,2305.3177245251495
66,Female,14,5,Sedan,26262,803,0,1,Standard,5000,0,2556.2318882290724
79,Female,0,14,Sedan,24282,732,0,0,Premium,1000,0,2407.8771483693026
59,Female,6,14,Truck,27459,482,0,0,Premium,1000,1,2856.994308919435
60,Male,0,15,Sedan,7047,760,0,0,Standard,1000,0,1426.067881753511
71,Female,48,7,Truck,26586,417,0,0,Basic,500,1,2891.4662294711593
79,Female,31,18,SUV,22942,330,0,0,Basic,1000,0,2721.597804093864
58,Female,8,19,Hatchback,6722,448,0,0,Basic,2000,1,1479.6101531398217
26,Male,28,14,Sedan,9052,827,0,0,Basic,1000,0,1131.5212479503396
41,Male,25,2,Sedan,6651,572,0,1,Basic,500,0,2058.5044419548726
54,Male,22,5,Sedan,26606,684,0,0,Basic,1000,0,2216.868352503625
66,Male,44,7,Truck,6778,401,0,0,Basic,2000,0,1833.3475473396425
58,Male,42,15,SUV,5683,371,0,0,Standard,1000,0,2082.391300420924
34,Male,28,14,Sedan,14471,707,0,0,Premium,2000,0,1538.3612399234178
41,Female,37,12,Hatchback,23394,646,0,0,Standard,500,0,2002.9312454811306
38,Male,32,19,Hatchback,18937,666,1,0,Premium,1000,1,2332.4670998979855
68,Male,6,14,Truck,23966,848,2,1,Basic,2000,1,2845.4340074948755
76,Female,11,17,Sedan,13505,590,0,0,Basic,1000,0,1934.3036722749905
56,Male,30,12,SUV,12443,721,1,1,Basic,5000,0,2233.034252852278
72,Female,31,7,Truck,10492,480,0,0,Premium,500,0,1983.7290212521552
58,Female,19,13,SUV,21827,413,0,0,Standard,500,0,2762.1944199368972
56,Male,16,10,Sedan,23055,537,0,0,Premium,500,0,2747.6799400288705
30,Female,35,5,Sedan,8266,393,0,1,Basic,5000,0,1736.0156989444006
28,Female,2,0,Hatchback,28809,559,0,1,Premium,2000,1,3129.2667871395315
63,Female,0,1,Sedan,10909,406,0,0,Basic,500,0,2238.6805325058517
36,Female,49,12,Truck,17869,543,1,0,Standard,1000,0,2501.069591742002
28,Male,26,0,SUV,12014,722,0,1,Premium,500,0,2258.4032702795503
30,Female,46,3,Truck,26863,634,0,0,Premium,1000,0,2307.522562791107
63,Male,39,1,Sports Car,16287,322,0,0,Premium,1000,0,2653.86659038012
62,Female,32,19,SUV,12819,570,0,0,Basic,500,0,2245.3110863220327
18,Female,19,15,SUV,26525,439,0,1,Standard,1000,0,2992.327545589803
57,Female,13,2,Truck,19837,765,0,0,Premium,2000,0,1852.650778137042
61,Male,35,16,SUV,20186,753,1,0,Basic,1000,0,2192.1748220193754
36,Male,4,4,Truck,15056,683,0,0,Standard,2000,0,1949.456493419106
29,Male,22,7,Sports Car,5715,676,0,0,Basic,1000,0,1965.3588132363122
25,Female,44,11,Sports Car,22275,737,0,0,Basic,500,1,2278.137121987168
25,Female,14,11,SUV,25191,721,0,0,Standard,1000,0,2600.1112980849025
78,Female,5,0,Sedan,21884,455,0,0,Standard,1000,1,2482.5785096499653
70,Female,32,0,Truck,24024,634,0,0,Basic,1000,0,2106.1828535748396
62,Male,18,14,Sedan,17694,830,1,2,Basic,500,0,2460.019959172535
29,Female,12,16,Hatchback,13894,431,0,0,Standard,500,1,1804.8465680347804
78,Male,28,1,Hatchback,23717,800,0,0,Standard,5000,1,2113.7385643025996
65,Female,5,16,Sedan,23578,821,0,0,Basic,500,0,2016.43444765809
50,Male,14,19,Sedan,28321,439,0,0,Premium,2000,0,2894.7863523410415
62,Male,15,8,SUV,15201,434,1,1,Basic,1000,1,2547.5647679418876
43,Female,23,11,Hatchback,29959,706,0,0,Standard,5000,0,2402.6945954675766
56,Female,22,3,SUV,15515,393,0,0,Basic,5000,0,2136.833363907788
45,Male,47,12,SUV,14077,540,1,0,Standard,2000,1,2553.4037764619616
75,Female,9,3,Truck,22975,464,1,0,Standard,1000,1,2783.8564886017607
22,Female,40,6,Sedan,26443,624,0,1,Standard,1000,0,2380.300352894279
25,Male,40,13,SUV,25782,517,0,0,Standard,1000,1,2877.7841863362114
42,Male,48,8,Sedan,15443,530,0,0,Premium,500,0,1492.6494009508042
44,Male,16,0,Sports Car,9440,478,0,0,Basic,500,0,2105.364846620496
63,Male,48,0,Sedan,6783,379,0,0,Standard,1000,0,1879.8884039468649
40,Female,43,19,SUV,18113,653,0,0,Basic,5000,0,2059.550936258157
47,Male,44,3,Hatchback,10385,460,0,0,Premium,500,0,1592.3207696144516
62,Male,29,0,SUV,9117,726,0,0,Standard,1000,0,2008.728450070337
64,Male,43,9,Sports Car,11982,702,0,0,Basic,1000,1,1773.6794987119893
40,Female,45,1,Sedan,7583,331,0,1,Standard,1000,1,1584.5410597045848
66,Male,9,14,SUV,14921,420,0,1,Premium,500,0,2231.4665817759424
64,Female,18,2,Sedan,18407,814,0,0,Basic,1000,0,1774.9892758786566
37,Male,28,8,Sports Car,20316,684,0,0,Standard,2000,0,2787.1625416587067
35,Male,1,16,Sedan,18756,724,0,0,Standard,5000,0,1899.17566193833
35,Female,35,12,Sedan,29838,775,0,0,Basic,500,0,2956.8227339732475
19,Male,18,2,Sedan,20348,466,0,0,Standard,5000,0,1909.2005180753235
21,Male,6,3,SUV,7430,688,0,0,Basic,2000,0,1752.7416870623708
47,Female,25,3,SUV,27053,632,0,0,Premium,1000,0,2473.4602217425263
50,Male,14,10,Sports Car,12060,822,0,0,Standard,500,1,2024.0203561383719
53,Male,46,6,Sedan,29967,770,1,0,Premium,2000,0,2605.1788401075414
35,Male,37,10,Sports Car,7936,823,0,0,Standard,500,1,1839.1055547956717
54,Male,2,10,SUV,16864,352,0,0,Basic,2000,1,2521.4190354661673
36,Female,37,9,SUV,14307,320,0,0,Basic,1000,0,2084.1227582133215
64,Male,15,4,Truck,11709,318,1,0,Standard,500,0,2086.099950804048
45,Female,1,12,SUV,14075,755,1,0,Premium,1000,0,2322.48437693707
57,Male,30,11,Sedan,25707,621,1,0,Premium,2000,0,2063.542979122514
37,Female,27,9,Sports Car,11616,732,0,0,Standard,1000,0,2490.5813897856815
66,Male,6,6,Hatchback,7419,358,0,0,Standard,2000,1,1926.380176842655
50,Female,29,18,SUV,6399,450,0,0,Premium,1000,0,1919.6871718349562
29,Male,42,18,Truck,14768,739,1,0,Premium,5000,0,2020.4960273482377
75,Female,6,18,Truck,23468,357,1,0,Standard,500,1,2734.5382801247993
68,Female,35,11,SUV,29188,592,0,0,Standard,2000,1,2851.2258128860553
32,Male,28,19,Sports Car,19245,481,0,0,Standard,2000,0,2936.7364616938617
58,Female,23,14,SUV,17978,377,0,2,Standard,1000,1,2663.323093614963
56,Male,38,4,SUV,28371,404,1,0,Premium,1000,1,2921.7355428819847
19,Male,3,13,SUV,26540,560,0,0,Basic,1000,1,3065.2180891912653
46,Male,28,11,Truck,19436,522,1,0,Standard,1000,1,2300.4412848558936
58,Male,43,10,SUV,26693,783,1,0,Standard,1000,1,2916.2592330293614
27,Male,4,4,Sedan,6535,428,1,0,Standard,2000,1,1796.7038149496973
19,Female,28,15,Truck,26137,618,0,0,Standard,1000,1,2403.294586716492
68,Male,29,17,Sports Car,13281,808,0,0,Basic,500,1,1984.6027279839811
28,Male,28,11,Hatchback,20365,319,1,1,Standard,1000,1,2473.578807463559
30,Male,25,4,SUV,28432,534,0,0,Standard,500,0,3075.942579246102
27,Male,18,15,Sedan,18450,649,0,0,Standard,1000,0,2232.12389812713
31,Male,25,11,Sedan,9190,752,1,0,Premium,1000,1,1902.0065485754228
35,Male,36,1,Truck,23038,808,0,0,Standard,2000,0,2218.4834142663003
68,Female,26,5,Sedan,15093,722,1,1,Premium,1000,1,1894.1330448305318
71,Female,29,3,Hatchback,15871,489,0,0,Basic,1000,0,1671.260160415551
26,Male,29,12,Sedan,28937,424,0,0,Standard,500,0,3126.565173262214
74,Female,2,9,Hatchback,12452,305,0,0,Standard,500,1,1825.1667103804725
56,Male,42,16,Truck,29941,757,1,0,Basic,1000,1,2963.390390542247
45,Male,6,13,Hatchback,8960,821,1,0,Basic,2000,0,1765.3619697717077
20,Male,48,14,Sedan,11834,388,0,1,Basic,1000,0,1601.736233852756
37,Male,8,7,Sports Car,15564,410,0,0,Standard,1000,0,2545.679388738464
23,Male,40,17,Sedan,19742,696,0,0,Basic,1000,1,2059.851769490796
44,Female,41,2,Sedan,10091,310,0,0,Standard,1000,1,1470.860020885486
70,Female,12,16,SUV,21902,796,1,0,Basic,500,0,2427.0314800554434
19,Female,14,6,Truck,8710,315,2,0,Premium,1000,0,1899.9600193790561
46,Female,4,12,Sedan,22213,332,0,0,Standard,500,1,2695.4877145403993
55,Male,28,15,Hatchback,11627,788,0,0,Basic,1000,0,1418.4483002345644
20,Female,34,4,Sedan,29846,487,0,0,Basic,2000,0,2860.9015589063465
33,Male,26,3,SUV,12988,757,0,0,Premium,500,0,1683.7101715637675
47,Female,26,9,Sedan,7986,350,0,0,Premium,1000,1,1566.02539523001
57,Female,7,12,Truck,28159,570,0,0,Standard,2000,1,2676.0391628415896
19,Female,31,9,Sedan,28074,763,0,0,Standard,1000,0,2405.2678752472566
34,Female,19,13,Hatchback,26198,342,2,0,Premium,500,1,3019.8699186344966
58,Male,9,11,SUV,15509,838,1,0,Premium,1000,1,1840.810698796622
79,Female,12,0,Hatchback,20300,420,0,0,Basic,2000,0,2508.9444262456573
29,Female,28,19,Sedan,17665,615,0,0,Standard,1000,0,2192.810327749832
52,Male,34,19,SUV,21560,414,0,1,Standard,500,1,2765.074685071966
60,Male,7,6,Sports Car,15513,753,0,0,Basic,1000,0,2250.035079500389
18,Female,28,8,Truck,14906,819,0,0,Premium,1000,1,1946.4818575353552
72,Male,30,7,SUV,11170,636,0,0,Standard,2000,0,1879.2554151532129
62,Male,40,12,Hatchback,7623,539,2,0,Standard,2000,0,2080.620738888278
32,Male,29,13,Sedan,24162,685,0,0,Basic,1000,0,2121.920820729883
43,Female,21,11,Truck,20576,444,0,0,Basic,1000,0,2335.882973627145
54,Male,20,7,SUV,25136,676,0,0,Basic,2000,0,2102.7276541402352
38,Female,11,17,Sedan,9365,303,0,0,Premium,500,1,1825.3167081981758
79,Female,10,15,SUV,16379,627,1,0,Basic,2000,1,2529.084648174659
66,Female,1,10,Hatchback,9340,496,1,0,Basic,1000,1,1565.106522598705
48,Female,49,15,Hatchback,9755,688,0,1,Basic,500,1,1181.104591242054
42,Male,40,13,SUV,20963,560,0,0,Standard,500,1,2719.014897480134
40,Female,1,2,Hatchback,29660,393,0,1,Standard,500,1,3371.901948002227
41,Male,33,1,SUV,25054,556,0,0,Standard,1000,0,3154.8895325443345
74,Female,2,2,Truck,14098,435,0,0,Premium,5000,1,1975.0482123004049
55,Male,15,3,Sedan,20991,824,0,0,Standard,1000,1,2184.810144550758
45,Female,3,4,Sports Car,24905,797,0,0,Standard,500,1,2995.9699676836485
38,Male,22,9,Sedan,23259,477,0,0,Standard,1000,0,2182.1360052711298
71,Female,49,19,Sedan,8958,411,0,0,Standard,500,1,1401.9082865150651
60,Female,19,1,Sports Car,7136,563,0,0,Standard,500,0,2119.8076081533227
35,Male,24,11,Truck,15788,713,0,0,Standard,5000,0,1615.6086343720697
53,Female,29,4,Sports Car,14045,668,1,1,Standard,1000,1,2622.11904837948
52,Female,17,4,Hatchback,5506,677,0,1,Basic,2000,0,1359.1293771333787
62,Female,41,0,Truck,13599,682,0,0,Standard,500,0,2051.4849850554724
72,Male,10,3,Sedan,26774,810,1,0,Basic,1000,1,2696.1592352037983
26,Female,28,11,SUV,13715,676,0,1,Basic,1000,0,2010.3380066962523
70,Female,16,11,Sports Car,26997,844,1,0,Basic,2000,1,2655.0096777744543
55,Male,25,15,Hatchback,28134,372,0,0,Standard,500,0,2803.8773547195888
75,Male,22,16,Hatchback,8050,803,0,1,Basic,2000,0,1630.0967100222106
47,Male,47,9,Truck,19783,651,0,0,Basic,500,0,1949.8228763764198
77,Male,19,16,Sports Car,28476,624,1,1,Basic,5000,0,3175.2115364474585
61,Male,44,16,Truck,7397,687,0,0,Basic,500,0,1269.1948702895047
51,Female,1,17,Sedan,12912,539,0,1,Premium,1000,1,2400.9382434950458
49,Female,23,1,Sedan,29903,373,1,0,Premium,500,1,3273.567553819637
20,Female,30,3,Sports Car,6309,330,0,0,Premium,1000,1,2035.2575539340007
20,Male,26,18,Hatchback,12202,778,0,0,Standard,500,1,1681.8357809360073
45,Female,1,10,Hatchback,12700,313,1,1,Premium,1000,0,2389.960766646529
61,Male,13,16,SUV,9718,615,0,0,Standard,1000,0,1440.6772522902709
32,Male,3,11,Truck,10950,367,0,0,Basic,1000,0,1716.4296401558338
58,Female,48,1,Hatchback,15233,837,2,1,Standard,500,1,2587.453482662314
40,Male,12,5,Sports Car,19171,590,0,0,Standard,2000,1,2565.0919873323287
57,Male,35,8,SUV,15726,323,0,0,Standard,500,0,2182.820371922794
28,Female,34,4,Sports Car,22139,714,0,0,Premium,5000,0,2575.4638835690794
65,Male,43,19,Sports Car,5145,335,0,0,Standard,2000,0,2021.0639692431464
49,Male,7,8,Sports Car,26500,400,0,0,Standard,1000,1,2947.318386589919
75,Female,1,7,Sports Car,17014,845,0,0,Basic,500,0,2296.484950837004
76,Male,5,19,Truck,24958,338,0,2,Premium,500,1,2477.78906761585
74,Male,30,7,Sedan,26307,510,1,0,Basic,1000,1,2958.7751063007963
71,Female,9,5,SUV,6858,471,0,0,Premium,500,0,1837.8455977487956
53,Female,43,2,Sports Car,9722,741,0,0,Standard,2000,0,1704.6250362719982
77,Female,20,4,Sedan,8598,358,1,0,Standard,2000,1,1826.8076319576885
50,Female,41,8,Hatchback,18583,709,0,0,Basic,5000,0,1503.9655678980687
41,Male,9,6,Sedan,19869,833,0,0,Standard,1000,0,1768.3387006232053
56,Male,22,3,SUV,22013,664,1,0,Standard,5000,0,2160.8456861804048
51,Female,2,6,Hatchback,20216,666,0,0,Basic,500,1,2473.344783236102
73,Male,31,4,Sedan,16358,643,2,0,Basic,2000,0,2286.74011567639
45,Male,19,10,Truck,8518,595,0,0,Basic,1000,0,1737.4095439678963
54,Female,9,14,Sports Car,27942,640,0,1,Standard,1000,1,2864.897887835012
24,Female,28,1,Sedan,9352,822,0,0,Basic,500,0,1507.904677625902
21,Male,40,12,Hatchback,17106,564,1,0,Standard,500,0,2370.5662354416395
54,Female,45,15,Sedan,12429,823,1,1,Premium,1000,1,2131.69736366393
73,Female,33,6,SUV,14096,337,0,0,Premium,5000,0,2122.655740347454
18,Female,36,7,Sedan,10555,430,0,0,Premium,1000,0,1690.8569345373494
18,Male,19,5,Sedan,12997,681,0,0,Standard,1000,0,1507.8261981141875
64,Female,7,6,Hatchback,15809,524,0,0,Basic,500,1,2043.159177154711
37,Male,6,17,Truck,21491,442,0,0,Basic,1000,0,2409.544456293654
36,Male,5,19,Sedan,14868,730,0,0,Basic,500,0,2008.2898971378684
46,Male,10,6,Sports Car,26882,688,1,0,Basic,5000,1,3296.660674667774
27,Female,43,2,Truck,25639,353,0,0,Standard,1000,1,2544.933276526638
77,Female,17,4,Hatchback,9195,323,0,0,Premium,2000,0,2271.397220941878
35,Female,41,0,SUV,13456,694,0,0,Standard,1000,0,1974.501472924159
45,Female,28,14,Hatchback,8821,418,0,0,Premium,2000,0,1858.7422935040431
52,Female,24,2,SUV,22060,484,0,1,Basic,1000,0,2920.9805585583704
60,Male,20,7,Sports Car,16678,491,0,0,Standard,2000,1,2889.982884767256
64,Male,45,8,Hatchback,10178,786,0,1,Standard,1000,0,1858.4053536185068
48,Male,2,14,Sedan,15898,683,0,1,Standard,1000,0,1834.7517471628846
44,Female,17,9,Sedan,10566,645,0,0,Basic,500,0,1460.0875111556084
79,Male,23,1,SUV,25353,772,0,1,Premium,500,0,2368.1236653808874
28,Male,46,19,Sedan,10420,302,0,0,Standard,2000,0,1936.3524360500332
66,Female,37,4,Sedan,5607,349,0,0,Premium,500,1,1784.7605181233796
66,Female,9,18,Truck,10674,803,0,1,Basic,1000,1,1899.1620660148772
55,Male,26,12,SUV,27272,510,0,0,Premium,1000,0,2920.7551338136345
22,Male,11,10,SUV,26716,827,1,0,Basic,2000,0,2847.333887701918
25,Female,6,0,SUV,28740,582,0,0,Basic,500,0,2611.2182713163415
51,Female,16,14,Sedan,28170,678,0,1,Standard,1000,0,2476.51306784699
65,Female,0,17,SUV,7394,625,0,0,Standard,1000,0,1469.3542924796698
69,Female,49,15,Sports Car,16051,597,1,1,Standard,2000,1,3257.104526203321
73,Male,25,8,Sedan,13070,437,0,1,Premium,1000,1,2184.429125405236
29,Male,14,0,Hatchback,26533,424,1,0,Standard,1000,1,2890.289705255125
55,Female,32,10,SUV,27673,691,0,0,Basic,5000,0,2317.62679469788
18,Male,36,8,Hatchback,15039,701,0,0,Standard,1000,0,1479.1162129266638
48,Male,46,10,Sedan,7021,779,0,0,Standard,500,0,1312.5171641654158
21,Female,30,12,Truck,29168,700,0,0,Basic,2000,1,2593.533421685097
66,Male,34,1,Sports Car,25982,661,0,0,Standard,500,0,2634.885948133923
62,Male,0,13,Truck,24399,365,1,0,Basic,1000,0,3014.8224763819508
67,Male,7,5,Sports Car,26694,727,0,0,Premium,1000,1,2690.558675362857
22,Female,11,7,Hatchback,21110,820,0,0,Basic,500,0,2144.7216464155263
47,Female,18,17,Sports Car,7048,731,0,1,Standard,500,0,1868.858203017855
73,Male,24,15,Truck,27353,404,0,0,Premium,1000,0,2929.5871785523677
41,Female,31,11,Hatchback,5893,388,0,0,Basic,1000,0,1980.823922873117
76,Female,11,10,Truck,18043,305,1,0,Standard,1000,1,2537.8473133634543
20,Female,12,5,SUV,16792,457,0,1,Basic,1000,1,2346.3990065267685
28,Male,27,2,Sedan,18613,678,1,0,Standard,2000,1,1956.3579838955127
62,Male,0,13,Hatchback,19316,629,0,1,Standard,500,0,1975.119157473031
21,Female,5,1,SUV,11087,402,0,0,Basic,500,1,1943.4480099211999
43,Male,7,10,Sports Car,7933,522,1,0,Standard,1000,0,2284.0743367056607
44,Male,3,2,Sedan,23665,701,0,0,Standard,1000,0,2442.3607732060686
63,Male,4,17,SUV,13264,844,1,0,Standard,2000,1,2088.201860648265
71,Male,24,0,Sports Car,6380,808,0,0,Premium,1000,0,1941.8009121995965
60,Male,21,0,Sports Car,21867,483,0,0,Standard,1000,1,2646.480160542127
44,Female,27,11,SUV,14221,386,0,0,Standard,1000,0,2145.902645152445
59,Male,38,14,Sedan,16973,679,0,0,Standard,2000,0,1974.2099972845372
68,Male,22,4,SUV,18164,837,0,0,Standard,500,0,2032.2283491125345
67,Male,3,5,Truck,25163,712,1,0,Basic,1000,0,2533.1976665849916
23,Female,3,15,Sedan,11101,817,0,1,Premium,2000,0,1606.5399541691856
76,Female,46,11,Sports Car,9954,594,0,1,Basic,1000,1,2698.844498520634
78,Female,20,11,Sports Car,10953,559,1,0,Basic,1000,1,2562.5428640183673
32,Male,36,2,Hatchback,11280,683,0,0,Standard,1000,0,1444.0111056940086
70,Female,40,1,Sedan,5778,603,0,0,Basic,2000,0,1362.621178265133
47,Female,1,6,Sedan,8475,615,0,0,Basic,1000,1,1487.9800632931067
59,Female,6,1,SUV,9723,376,0,1,Basic,500,1,2329.8885061887772
54,Female,48,6,SUV,19890,678,2,1,Premium,2000,0,2501.567533630588
75,Male,15,10,Sedan,28270,760,0,0,Basic,500,0,2239.1470574987975
78,Female,16,10,Truck,11713,355,1,0,Basic,1000,1,2144.0429599737326
54,Female,19,13,SUV,13601,380,1,1,Standard,5000,1,2421.694851140963
59,Male,22,2,SUV,22443,475,0,0,Premium,1000,0,2652.350209610362
77,Male,33,13,SUV,27757,682,1,0,Standard,2000,1,2846.89866313655
